user_id,rec_user_id,resolution,spath
80280343,15931923,0,0
2882223,46630207,0,0
538354,243560,0,0
25454691,35840140,0,0
64827844,17066157,0,5
68040453,104141883,0,0
43326399,105661376,0,0
38068806,37768357,0,5
42789560,61335488,0,6
35862127,68528203,0,2
83982659,6529448,0,0
65044944,106799925,0,0
47284277,1109990,0,0
47911478,33193008,0,0
33393312,68083224,0,4
76644174,MBK9133289,0,5
6635103,15032451,0,6
26071709,46167075,0,0
MBK9411929,41603075,0,4
MBK9666508,MBK10504778,0,2
CRM29962321,99227774,0,0
108148397,104933416,0,7
31407190,21366817,0,6
3167910,3305881,0,4
4380639,7654564,0,0
62650889,88745466,0,0
72789092,243560,0,0
55956791,243560,0,0
102834611,4222811,0,7
4183256,15436965,0,3
11108765,39733866,0,0
25756981,74240108,0,0
MBK26023624,54322814,0,0
7839839,2898679,0,4
57088502,92627700,0,4
44190154,243560,0,0
106400941,108830190,0,0
MBK16756045,267439,0,2
8451148,4799504,0,5
15911863,81934462,0,6
86922911,104068154,0,4
MBK6327613,66090501,0,5
87822762,19105669,0,3
104614975,60426100,0,4
104614975,60426100,0,4
5297729,5968928,0,0
97009334,26093443,0,6
MBK6966784,971249,0,0
44190154,243560,0,0
17539299,VSP14322492,0,0
11435096,71829252,0,0
VSP211737,243560,0,0
50020441,109340354,0,6
104260659,MBK5373182,0,6
75394780,37038529,0,4
MBK5730385,95597050,0,6
79302336,108465650,0,4
VSP13735622,315964,0,6
18590708,88418249,0,0
52784679,54135096,0,0
83110864,90992390,0,0
82491559,85455699,0,0
41668222,3175559,0,7
97774088,41017746,0,5
6478494,11741979,0,5
MBK5589083,48289087,0,0
46897811,108975222,0,0
80135887,60007110,0,0
55814909,37725583,0,0
75878245,79299983,0,5
49294075,100765413,0,3
4684234,9272565,0,0
64296958,14733390,0,0
34240177,27490548,0,6
3797671,22082380,0,0
60899183,70776398,1,0
1591472,14313856,0,4
99015730,81934462,0,5
37501246,62305777,0,2
4782098,57968470,1,0
38875728,34594980,0,0
8472880,17317422,0,0
32915861,3861810,0,0
1634476,64107379,0,2
6635103,124984,0,6
11682430,12447009,0,0
6486954,78928871,0,0
107744265,57240336,0,0
12768578,12412396,0,0
15408868,15408868,0,1
93605215,79931384,0,3
9838239,92416522,0,8
5014006,41043229,0,5
60060907,103510709,0,4
105123534,97151040,0,4
105123534,97151040,0,4
30955791,108373668,0,0
107184775,14836252,0,0
6606212,68630935,0,0
73118750,54211012,0,3
73118750,54211012,0,3
15654402,12689979,0,0
14459482,3525660,0,0
54615066,58488075,0,0
4276195,2033501,0,6
25937026,1696648,0,0
5154143,33061377,0,3
12768578,12412396,0,0
11014421,10260102,0,0
29417813,81013157,0,2
MBK16722604,51889484,0,0
4190932,15450772,0,4
MBK16714241,92627700,0,4
MBK14780553,81934462,0,5
84086803,102932512,0,0
2998431,VSP28648014,0,3
57094087,8769689,0,2
2232743,58191024,0,4
6764301,98201544,0,5
7253431,2779357,0,0
48581329,316754,0,0
57150597,81934462,0,5
15410836,108734302,0,0
VSP10378044,79931384,0,0
56074056,MBK9018767,0,3
50160300,28000845,0,0
19536434,102932512,0,6
31275278,88208006,0,0
MBK20369377,98562129,0,0
28076791,VSP12374412,0,7
19297458,56844262,0,3
60860409,82273063,0,0
33393312,18363839,0,4
80755244,MBK13867444,0,3
38463304,76696486,0,6
75914426,96186763,0,2
MBK6469229,CRM31669388,0,7
4495823,4132116,0,2
34240177,47406150,0,6
55223627,21298760,0,4
38302275,267439,0,2
18484972,15208619,0,6
MBK14900965,81934462,0,6
8475189,21455334,0,3
45081358,109273816,0,4
9484091,35236696,0,0
19065925,MBK8645404,0,7
8472880,22348906,0,0
70695671,55724658,0,6
71633127,243560,0,0
48522379,102076036,1,4
17947460,52627990,0,0
25645256,26028762,0,0
33318124,MBK6315253,0,3
22397702,22397702,0,1
VSP1334663,37279483,0,3
63640648,7868518,0,6
39847645,24330518,0,4
9898445,90913956,0,0
VSP31858265,66741104,0,0
38081041,383577,0,5
MBK7979172,65600149,0,0
19397280,58538481,0,0
21126423,46167075,0,0
43878830,75882757,0,0
73210643,71896570,0,0
6051660,40484842,0,0
16658730,31394568,0,4
43760865,MBK7045135,0,4
13428446,1582567,0,4
48522379,102076036,1,4
15024520,28964097,0,4
94519677,138028,0,4
42456771,91088543,0,0
98610873,37350226,0,0
MBK7971160,33662155,0,4
19683577,65772658,0,5
53879445,86792399,1,4
68771530,5523690,0,7
1649110,64701464,0,0
73326043,94046123,0,4
MBK15841363,33647757,0,6
101050735,102932512,0,0
57342449,37116168,0,0
91728034,101031255,0,0
MBK7375232,39477230,0,3
61463760,MBK8773121,0,0
5506700,99144067,0,0
54984604,48790661,0,0
104709020,81934462,0,6
103078572,1616222,0,0
VSP10378044,79931384,0,0
9898445,90913956,0,0
101831418,106501096,0,2
49088938,2034554,0,0
21991598,388757,0,0
62689843,40390585,0,0
66275042,55918163,0,5
33235118,1361788,0,3
42296864,77495110,0,0
682190,71806693,0,0
17798500,109571421,0,0
MBK7052544,88081196,0,0
33223391,8976818,0,4
56326702,88441165,0,8
53171934,88733144,0,5
33820669,63250379,0,0
74942194,104141883,0,0
29517102,52644025,0,6
81086937,65246001,0,0
68771530,5523690,0,7
108761687,104801439,0,0
3429800,25482465,0,0
18604125,5501843,0,0
16222783,104141883,0,0
VSP31538317,VSP29662854,0,3
19586324,35517754,0,3
1996746,MBK14011810,0,4
MBK7261805,MBK9328831,0,0
7721048,49903233,0,0
2222663,MBK7580834,0,5
6804781,18388401,0,0
109538028,12874249,0,5
MBK11837694,13694562,0,2
92389793,8634069,0,0
2017927,4797202,0,4
28765697,62626448,1,6
98792133,17582035,0,4
57532817,81428702,0,2
29795377,95977902,0,0
MBK9962586,11460935,0,0
29517102,52644025,0,6
73368758,104141883,0,0
87642062,104141883,0,0
23860322,7102668,0,0
93939943,81998236,0,0
5929267,VSP11067791,0,4
53272050,36610585,0,3
88698705,13144781,0,5
VSP5146710,63439221,0,0
105526859,VSP18328544,0,5
15146736,104141883,0,0
18144835,61684296,0,8
93841189,94526570,0,0
21518379,17056078,0,0
41725179,50731959,0,0
60285482,36099528,0,2
33280697,MBK5385536,0,2
75735721,11130331,0,4
28695426,9761008,0,4
12933807,1717360,0,4
80755244,92784836,0,3
51070391,12943290,0,3
2478201,19075219,0,0
99087314,81734859,0,4
97471455,13586231,0,4
VSP1033435,4866963,0,0
13554550,9210190,0,0
21366047,99097167,0,5
62664314,MBK6197650,0,0
109582913,53305596,0,0
99207013,70571777,0,0
82357098,3612417,0,0
40265707,92627700,0,5
103832555,75565834,0,6
2779537,66856130,0,2
40118566,60908060,0,0
28713833,VSP12432997,0,0
54984604,51824049,0,5
55176898,26093443,0,4
89735296,57090313,0,5
43525342,79342283,0,0
MBK11256005,48032377,0,0
72171013,30402376,0,4
62538228,37977743,0,6
80755244,92784836,0,3
35597743,67332395,0,6
53944668,2813074,0,5
41547763,65005342,0,5
11915500,MBK5410022,0,5
MBK7873915,1180256,0,3
62359522,17772984,0,0
7960727,30063265,0,0
19869438,66273800,0,4
69068384,65101451,0,0
MBK6684273,107941599,0,0
94135845,88733144,0,5
2335586,57883690,0,3
152418,12543290,0,4
39867034,80974572,0,0
90900942,75565834,0,0
30329819,100139227,0,4
30329819,100139227,0,4
30268999,104141883,0,0
VSP31657786,32570033,0,5
2834608,85615935,0,3
89159482,29929485,0,0
41547763,65005342,0,5
VSP16206837,81934462,0,5
82010358,67843579,0,0
9090671,21574851,0,6
108366688,82889629,0,4
47578338,4210227,0,0
MBK6516892,8980609,0,4
74092648,6329315,0,0
52443727,68730155,0,6
58567002,10640947,0,4
104702703,93149198,0,5
50636555,75565834,0,0
CRM20447509,10159459,0,2
54030621,93279989,0,3
17838188,107711215,0,4
66729780,104141883,0,0
105339776,108784219,0,4
72931086,109555035,0,0
MBK7803654,30267074,0,3
80755244,MBK7008357,0,0
1566056,18701457,0,0
36581342,57125571,0,6
MBK8603923,6346042,0,3
69305728,104141883,0,0
VSP1770358,MBK10042894,0,0
63711669,106443069,0,4
80993138,MBK15302616,0,0
19334125,24774976,0,4
MBK11963034,62863954,0,2
56889613,107408993,0,6
58053425,76149924,0,0
80565168,2779357,0,0
MBK12406398,92221332,0,0
93922092,57539549,0,3
65917238,97390000,0,4
75688923,103092512,0,0
108818098,37057951,0,5
MBK8417385,MBK8769194,0,7
19519478,33058583,0,0
50055631,31383609,0,0
72426699,93914283,0,6
58057223,VSP14751210,0,0
103610408,94705507,0,6
13176182,60060317,0,5
MBK6549215,94705507,0,5
17323668,29817789,0,0
83215616,1583977,1,4
26462059,MBK9921949,0,0
97006425,106814483,1,5
105753713,48419455,0,0
105753713,48419455,0,0
67003707,42683901,0,4
39720639,15913355,0,4
1046376,23947517,0,4
30329819,100139227,0,4
97626450,10192144,0,5
MBK14212157,100481540,0,5
MBK5479499,109405480,0,7
1310293,34740403,0,5
MBK12523487,100491530,0,7
108707919,109460102,0,0
5095891,2878897,0,0
15708581,43104885,0,3
6489190,9060010,0,6
9789755,23464375,0,0
62777991,58603337,0,0
69863678,17860486,0,0
MBK8790798,16612031,0,0
70831011,18827331,0,2
32730862,4911510,0,5
37048329,5101107,0,0
96158009,42592172,0,0
4357406,VSP30036371,0,5
36743860,109239471,0,5
66143848,107209155,0,0
104826801,48442505,0,0
73337753,103779988,1,0
59186803,104141883,0,0
6299226,109310285,0,0
46162815,2898719,0,2
22108539,3513690,0,2
105136249,82404705,0,5
67313148,33837169,0,4
17691964,20516180,0,4
92267410,107786363,0,0
80168248,31167329,0,0
34487357,75732049,0,5
VSP12889195,69250947,0,6
24709945,4571919,0,0
56838698,MBK8096172,0,5
92845123,46370719,0,5
67003707,42683901,0,4
32365998,49890395,0,0
17370046,99116569,0,0
16494458,MBK9721045,0,0
71660802,94705507,0,7
98514246,104141883,0,0
5968841,28011087,0,4
37474162,104141883,0,0
41527938,58150756,0,0
99983890,67479524,0,0
43515873,92627700,0,3
MBK13783864,39084522,0,0
21251976,11176994,0,6
40741288,21771562,0,0
48602235,59649751,0,0
VSP15284951,4045202,0,0
64557263,77869529,0,5
55722581,19750687,0,0
20998130,94171201,0,0
71660802,94705507,0,7
98204454,81286881,0,6
86838868,108739503,0,6
106818535,22514271,0,7
258501,94778126,0,3
7215583,72866290,0,5
39252595,25726000,0,0
MBK6765527,94705507,0,4
37517716,108806205,0,0
84514731,109029486,0,6
84514731,109029486,0,6
28685387,84775524,0,0
101888442,15357696,0,0
1456252,VSP30089597,0,0
14066017,108584067,0,3
48602235,59649751,0,0
42629767,52842070,0,6
108743857,96808758,0,0
106462482,26093443,0,5
64636496,39578280,0,2
53668031,51263157,0,4
6962689,27393563,0,0
15440576,24125423,0,3
69047019,66646006,0,7
MBK6765527,94705507,0,4
MBK14406963,55528351,0,7
42199142,68636430,0,2
3568166,VSP1469104,0,5
100800169,400850,0,0
107188607,34170107,0,2
195561,10823347,0,0
33389074,19372621,0,5
98366435,52135698,0,5
37266495,12747694,0,0
15184900,16493320,0,4
39308051,5483936,0,6
85134207,81934462,0,5
85957938,35411121,0,0
81178945,97230888,0,0
12537638,308131,0,4
105685722,60463174,0,0
MBK13783864,39084522,0,0
1403367,97994281,0,0
MBK7148629,81115024,0,6
25055520,87231200,0,4
15232171,MBK10138097,0,5
8430246,4401535,0,4
68813961,37031262,0,2
86127683,39422134,0,0
16224242,65480156,0,3
44472459,104141883,0,0
15161596,39898920,0,3
1065962,83482142,0,3
92186109,96768391,0,3
VSP2887169,96993565,0,0
11199171,4932523,0,0
17385750,26158846,0,2
104241335,17772984,0,0
VSP15304617,15665438,0,2
21268010,107813058,0,6
45678420,9253069,0,0
109588263,VSP31675641,0,0
109522902,106936863,0,5
41561586,26732649,0,4
108247034,19407655,0,0
13297033,79561859,0,5
56762882,10463149,0,6
59640427,65698730,0,2
80031369,102932512,0,0
VSP15445122,6569907,0,3
16797729,165051,0,5
93570434,12734344,0,2
36783789,46360000,0,6
17967198,46699160,0,0
107400447,108844884,0,0
14123966,81934462,0,0
92819350,14076329,0,2
12481423,45958154,0,0
41778791,93561665,0,4
MBK12102883,66819031,0,0
5492019,37571741,0,7
MBK5539077,MBK8325156,0,2
38677712,43060970,0,0
103399437,102932512,0,0
27505436,107370964,0,6
109216225,VSP13015315,0,0
49357700,MBK14003697,0,0
30719353,75642896,0,5
2793885,94705507,0,6
17052383,80027935,0,5
2021905,10841691,0,5
6009694,3658423,0,6
71997753,56559551,0,4
103949057,243560,0,0
11476894,69278798,0,0
89532029,20195009,0,0
53064283,50737996,0,3
206535,59856119,0,0
65637216,83208221,0,0
31800580,103813981,0,4
7115996,2781297,0,5
5461384,2082752,0,2
85333422,1880227,0,6
11504240,243560,0,0
MBK5637495,101753385,0,2
5525392,2163687,0,6
MBK6682372,54684384,0,3
VSP2687378,57120289,0,0
29587614,93485243,0,5
97368765,15715671,0,3
18731249,1585101,0,3
49986301,11787590,0,0
28145579,26622049,0,4
74954492,82173592,0,0
26924472,41244262,0,5
1087676,8891464,0,6
38656305,9105290,0,3
109586869,108307965,0,0
20952642,85111648,0,4
109546166,98979907,0,0
45466223,365672,0,4
102238606,69266800,0,2
30974739,94705507,0,6
71395081,62096191,0,0
206535,59856119,0,0
97845243,27173115,0,5
71359256,2781297,0,3
51052066,26492300,0,0
45301612,80320792,0,2
97414294,58511352,0,0
106741637,MBK7546798,0,0
24913151,11291678,0,6
VSP12392868,96478888,0,6
89086873,54010284,0,2
9009494,109526711,0,0
VSP2853662,33324897,0,0
16962500,88036625,0,3
43145311,46236933,0,4
45466223,365672,0,4
44053012,100809885,0,0
44053012,100809885,0,0
72693599,102932512,0,5
64815324,28694278,0,4
52353112,13725156,0,0
MBK16196051,10793719,0,3
74786959,91961923,0,0
80174017,187120,0,4
63100751,82778079,0,0
VSP12284589,36130619,0,2
91861406,MBK8233545,0,0
74568435,97999483,0,5
1236016,7123062,0,5
29467396,98625856,0,3
107907169,102821287,0,2
8919183,89709737,0,4
6832456,47754393,0,0
7001691,3185729,0,0
44065360,40688028,0,6
109592645,86655613,0,0
28765697,62626448,1,6
2243026,21153310,0,0
61060,16455797,0,5
15611149,1249433,0,0
33984817,23749421,0,0
39553851,54858042,0,4
64488800,17637578,0,0
MBK8224972,100287817,0,6
52178591,92811935,0,5
MBK6565728,15109718,0,3
108750276,33281757,0,3
MBK12420584,1989501,0,2
83242898,43346857,0,5
90277246,104141883,0,0
24677689,VSP31879110,0,0
MBK9388344,66283517,0,0
50744138,48032377,0,0
24847274,96600391,0,5
35611601,3775310,0,0
35611601,3775310,0,0
41005263,43483104,0,0
50895580,85624094,0,4
85737026,21827281,0,3
342433,51094750,0,0
109532162,67162497,0,0
37356830,52124685,0,0
68493732,103248889,0,0
35345768,44167852,0,0
CRM29368259,103235413,0,0
54991386,107969912,0,0
62226504,26093443,0,5
11582546,27064560,0,0
43264184,1044273,0,0
MBK17828899,20720558,0,0
MBK8469611,443102,0,0
MBK10960000,28105754,0,0
109253116,97630588,0,5
103882942,35928664,0,0
60336002,24895604,0,0
29206865,46840470,0,0
44814014,4285153,0,0
83219734,58084044,0,0
57233527,CRM27879909,0,0
44215522,95944829,0,4
55704234,69553982,0,5
92379915,243560,0,0
20871412,48762059,0,0
94293253,17728291,0,4
VSP31582134,37664763,0,0
19692180,42253045,0,3
69679926,48032377,0,0
MBK9779959,14816975,0,5
CRM31579956,36800401,0,4
26021691,243560,0,0
49965952,109303466,0,4
53531236,52102397,0,4
53469108,68055978,0,4
60290771,76792701,0,3
1142847,25545471,0,4
104004517,73069601,0,4
52975386,19325070,0,6
56719260,77724329,0,4
27071547,20056535,0,6
VSP3848137,78725586,0,0
100128373,77445563,0,4
36804850,97940477,0,6
MBK6097904,18174024,0,0
1962625,96044131,0,3
83949626,23135890,0,6
60336002,24895604,0,0
18347471,2882480,0,6
108178560,95648973,0,5
48274346,75397756,0,3
52719323,15040215,0,0
3875531,58368554,0,3
104242323,65093797,0,0
104242323,65093797,0,0
10228975,66159910,0,3
MBK7093788,VSP29129158,0,5
67203350,100092078,0,5
60300113,37847395,0,3
35611601,3775310,0,0
35611601,3775310,0,0
4604395,24649071,0,4
97758369,22287775,0,6
54831668,107670104,0,0
8323113,2013988,0,0
7383014,5246435,0,2
102711064,68893791,0,3
6513403,2033501,0,6
12245172,5523690,0,0
29588842,19828835,0,5
64722662,243560,0,0
94097791,35891744,0,7
58957338,VSP12385965,0,0
63580749,7743268,0,0
58155404,4651672,0,5
6594938,13384825,0,7
94753704,85648109,0,3
94753704,85648109,0,3
23531369,5458900,0,5
108737417,89334262,0,4
54509435,32169859,0,6
10864475,7334565,0,5
13399508,94988874,0,0
28207384,75301175,0,3
108778429,87345006,0,4
43722796,63698884,0,3
43722796,63698884,0,3
7713816,104141883,0,0
56321989,108569908,0,0
88000602,104141883,0,0
57178702,72433391,0,0
13290206,MBK9262534,0,5
MBK13353463,97277,0,0
16204688,8290285,0,0
5621980,92529217,0,3
62610533,42075317,0,0
518287,4704926,0,0
63580749,7743268,0,0
1652325,29470492,0,0
95510161,87583544,0,6
VSP12484516,35334058,0,0
30049382,30952131,0,6
107642767,72100055,0,3
25167207,19082095,0,6
84984485,56182577,0,0
51435112,105292433,0,0
108800581,45454337,0,4
1290058,35672841,0,3
47867101,49626537,0,0
2253872,100718580,0,5
17542505,243560,0,0
VSP16366611,16901086,0,4
78207032,84648009,0,3
1652325,29470492,0,0
41816105,4783278,0,5
4587743,71598374,0,0
4587743,71598374,0,0
29651969,103969287,0,4
16659625,4651983,0,0
10086535,41091674,0,5
62930268,19139639,0,7
46155788,77297486,0,0
68077357,35386945,0,4
15440618,37199447,0,0
24085765,65964122,0,5
84652239,CRM31591407,0,3
9862711,81881832,0,4
20234112,59020653,0,5
48521605,69671503,0,0
48521605,69671503,0,0
80467685,34530878,0,0
31705538,108774245,0,0
78602629,104141883,0,0
33769914,103261779,0,0
98431643,108533535,0,5
54519096,15294863,0,5
51412287,12621169,0,6
84473099,MBK13938016,0,6
4587743,109038359,0,0
4587743,109038359,0,0
3790799,33818616,0,5
108102145,81934462,0,5
47981898,52597239,0,5
22416399,8197974,0,6
22416399,8197974,0,6
MBK13706948,19426053,0,5
MBK13706948,19426053,0,5
13419825,9432341,0,4
MBK7506409,26487151,0,0
102175934,33037448,0,0
MBK7281060,46988646,0,2
11774021,18269893,0,0
101688838,107228940,0,0
42689435,58056659,0,5
102579505,8928394,1,0
46155788,77297486,0,0
97857131,9641638,0,0
MBK11000721,1526718,0,3
14122953,57635165,0,3
20323843,105780651,0,0
108603927,73485952,0,5
69774183,24392948,0,6
30056126,45408515,0,0
14825973,91158497,0,6
36323101,75565834,0,7
2852131,104141883,0,0
101634643,60636341,0,3
3754329,1313038,0,0
20593504,11996315,0,6
77819354,100858240,0,0
108102145,81934462,0,5
15063575,19186015,0,4
16285436,3123508,0,0
104433275,611228,0,3
49215582,103688269,0,7
MBK5985507,52148599,0,0
VSP12751892,47150964,0,4
4916983,109139825,0,4
42673762,57924530,0,0
65921305,2978225,0,5
26387283,98396177,0,0
37722109,109296739,0,2
71286161,91400055,0,0
71644509,93478976,0,0
37184370,81596189,0,4
43722796,63698884,0,3
43722796,63698884,0,3
107377590,18065738,0,0
102166483,88783960,0,2
MBK14455534,334160,0,0
38848432,48524139,0,4
59307822,92303633,0,5
53073127,106231926,0,0
90603123,75565834,0,6
MBK6241787,94605864,0,0
14304398,105449908,0,0
14304398,105449908,0,0
22475899,7753041,0,4
16049890,41154043,0,2
39795077,42123949,0,4
67230580,CRM22166106,0,3
107805398,74761296,0,0
373814,16359615,0,0
86390768,79934750,0,2
8022404,23366032,0,5
86390768,79934750,0,2
19129409,68979322,0,0
43940827,105875736,0,0
76098509,68954256,0,2
51880988,90783314,0,0
CRM27835286,104141883,0,0
80366482,48136108,0,0
106917012,2638814,0,6
MBK31634448,64975729,0,0
91988393,8640466,0,3
6515757,59805685,0,6
6512532,105091261,0,0
20918690,107960070,0,4
2748010,52239641,0,4
23661780,108307766,0,0
VSP769597,35556889,0,0
34725634,44495309,0,4
73226729,8793587,0,0
CRM30787294,3341537,0,0
CRM30787294,3341537,0,0
97560531,108256067,0,0
18022802,31850579,0,5
7192498,59070963,0,0
55182042,70724078,0,8
55182042,70724078,0,8
